exp_id,job_id,backend,archt,qubits,layers,parameters,depth,cnots,operator,samples,rotations,entangler,mixer,driver,driver_per,initial_qaoa,sabre,mapomatic,DD,relative,mem,mean,std,p=0,p=1,p=5,p=10,p=25,p=50,p=75,p=90,p=95,p=99,p=100,shots
9fe21402-4db1-4799-b07c-02364dead052,['62c9ad2b800aad4e1a4cebb9'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 9, 10, 20, 25]","[0, 2, 3, 5, 10]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3739381416979487,0.2523782445709266,0.0454156210266654,0.0514232838763045,0.0754539352748606,0.1074291691142142,0.2011674795973984,0.3519752574948708,0.4621753340031891,0.6447459906529679,0.776927137649783,1.0489535237064342,1.1169601202205977,1000.0
0f9010e3-ce42-4a0f-a6a0-6382d239c6f9,['62c9ad3c1c93003b6309ef97'],ibmq_ehningen,linear_alternating,5,1,13,"[18, 21, 28, 32, 44]","[4, 6, 8, 12, 12]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2658186169324175,0.2546484989439716,0.0029055625367315,0.0099105424921269,0.0379304623137083,0.05792153460723,0.0982537856328815,0.2056818062473433,0.2696816026152364,0.6351266396651013,0.8190943427114162,0.9355156291650988,0.9646209507785196,1000.0
ada8a956-fc88-48b2-b021-0777f963f713,['62c9ad4f800aad76a34cebba'],ibmq_ehningen,linear_alternating,5,2,21,"[32, 33, 40, 50, 56]","[8, 10, 12, 14, 16]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1855192906902036,0.1388496350695607,0.0349445159584765,0.0356546740277231,0.0384953063047097,0.0547181847043054,0.0832394703168287,0.1818155418540201,0.2125037542279003,0.3061017579079725,0.4246250672442702,0.5886364680003212,0.6296393181893344,1000.0
d2bcdad3-830a-47c9-8b00-aaa93d168342,['62c9ad636c2b5013b1c60311'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 45, 52, 62, 67]","[12, 14, 16, 18, 20]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3667132490614435,0.3977227134944462,0.0165691730703256,0.0167501331720944,0.0174739735791699,0.0194079828095865,0.101198189218763,0.2696490591183323,0.3655202141699455,0.9374530197835272,1.2120922050899905,1.4464428545426995,1.5050305169058775,1000.0
4fc3262f-80d7-4d05-9538-0126b1135dca,['62c9ad7afdb4a86c3542b130'],ibmq_ehningen,linear_alternating,5,4,37,"[56, 57, 64, 74, 79]","[16, 18, 20, 22, 24]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2761607862551964,0.2530666732838968,0.0352612090921769,0.041111951074478,0.0645149190036823,0.0794609368770105,0.1225864074850074,0.2047715495111989,0.290430375559122,0.6070386312340514,0.6961725888163616,1.017456402127508,1.0977773554552952,1000.0
6dd90300-7515-4d6f-89dc-ded3d694509f,['62c9ad926c2b50eee1c60312'],ibmq_ehningen,linear_alternating,5,5,45,"[68, 69, 76, 86, 92]","[20, 22, 24, 26, 28]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2148764500485349,0.1497202863921751,0.0249719347310106,0.0252715879869794,0.026470201010855,0.0537021992033364,0.0853615233176137,0.2012101525795074,0.2602374055743505,0.4285889864326109,0.4717467920192745,0.5784445978977917,0.6051190493674212,1000.0
12ef84a8-2e1f-47b8-95a1-458f405c77b5,['62c9adab1c9300fab409ef98'],ibmq_ehningen,linear_alternating,5,6,53,"[80, 81, 88, 97, 103]","[24, 26, 28, 30, 32]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2164791118895827,0.2125059159120127,0.0064956115450899,0.0082914674884963,0.0154748912621217,0.0231058746580852,0.0596455995437327,0.160884371278024,0.265918041790283,0.5124937539905421,0.586165586417742,0.7888833661883569,0.839562811131011,1000.0
63bcd8a8-9179-4e1c-97d8-f9fd8f5e1611,['62c9adce800aadd8694cebbb'],ibmq_ehningen,linear_alternating,5,0,5,"[5, 303]","[0, 149]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3739381416979487,0.2523782445709266,0.0454156210266654,0.0514232838763045,0.0754539352748606,0.1074291691142142,0.2011674795973984,0.3519752574948708,0.4621753340031891,0.6447459906529679,0.776927137649783,1.0489535237064342,1.1169601202205977,1000.0
c9fb472b-eef7-4e05-ac45-3c3d24b8225a,['62c9ade1800aadd76d4cebbc'],ibmq_ehningen,linear_alternating,5,1,13,"[18, 330]","[4, 163]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2658186169324175,0.2546484989439716,0.0029055625367315,0.0099105424921269,0.0379304623137083,0.05792153460723,0.0982537856328815,0.2056818062473433,0.2696816026152364,0.6351266396651013,0.8190943427114162,0.9355156291650988,0.9646209507785196,1000.0
20a5ce31-aa12-46e4-9e0c-cf7cd8360432,['62c9adf3fdb4a8ca7042b131'],ibmq_ehningen,linear_alternating,5,2,21,"[32, 360]","[8, 185]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1855192906902036,0.1388496350695607,0.0349445159584765,0.0356546740277231,0.0384953063047097,0.0547181847043054,0.0832394703168287,0.1818155418540201,0.2125037542279003,0.3061017579079725,0.4246250672442702,0.5886364680003212,0.6296393181893344,1000.0
cde70979-730f-44a9-8596-f72eabecf3bf,['62c9ae06800aad957e4cebbd'],ibmq_ehningen,linear_alternating,5,3,29,"[44, 360]","[12, 187]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3667132490614435,0.3977227134944462,0.0165691730703256,0.0167501331720944,0.0174739735791699,0.0194079828095865,0.101198189218763,0.2696490591183323,0.3655202141699455,0.9374530197835272,1.2120922050899905,1.4464428545426995,1.5050305169058775,1000.0
a6e009c4-d33c-47cd-be15-9063ed6052cf,['62c9ae19fdb4a80c8642b132'],ibmq_ehningen,linear_alternating,5,4,37,"[56, 382]","[16, 193]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2761607862551964,0.2530666732838968,0.0352612090921769,0.041111951074478,0.0645149190036823,0.0794609368770105,0.1225864074850074,0.2047715495111989,0.290430375559122,0.6070386312340514,0.6961725888163616,1.017456402127508,1.0977773554552952,1000.0
6af60b09-6391-45da-ae37-707c0b3a8116,['62c9ae2d1c9300ab0509ef99'],ibmq_ehningen,linear_alternating,5,5,45,"[68, 383]","[20, 195]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2148764500485349,0.1497202863921751,0.0249719347310106,0.0252715879869794,0.026470201010855,0.0537021992033364,0.0853615233176137,0.2012101525795074,0.2602374055743505,0.4285889864326109,0.4717467920192745,0.5784445978977917,0.6051190493674212,1000.0
5fce72ad-86d7-4bba-8d7f-78cdca6f6f2c,['62c9ae416c2b503dccc60313'],ibmq_ehningen,linear_alternating,5,6,53,"[80, 408]","[24, 201]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2164791118895827,0.2125059159120127,0.0064956115450899,0.0082914674884963,0.0154748912621217,0.0231058746580852,0.0596455995437327,0.160884371278024,0.265918041790283,0.5124937539905421,0.586165586417742,0.7888833661883569,0.839562811131011,1000.0
c262016b-8c63-4a84-b14b-ce516b060203,['1d20ec30-4160-41c2-89cd-438e656f74d5'],aer_simulator,linear_alternating,2,3,8,"[10, 9]","[0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3012119436872539,0.2545207742685896,0.0385632689143006,0.0441194926354461,0.066344387520028,0.0966583455935057,0.1763489478096796,0.2120907865817225,0.2993948192619718,0.6544033922078782,0.948254690642032,0.9527006867697306,0.9538121858016552,1000.0
8516a6cd-1aa9-4f17-a2dd-8cbfe544f555,['d0883bde-7330-43ca-8cb0-696a3c8fceca'],aer_simulator,linear_alternating,3,3,15,"[16, 16, 16, 15]","[0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.530209861012046,0.8595125228381686,0.0134252944315218,0.0181666952775087,0.0371322986614563,0.0459927762677396,0.0863628138495973,0.1929719768433771,0.3212073855512666,1.808028971391021,2.531566736528688,2.9682115269025355,3.0773727244959987,1000.0
f0a3d696-379e-4b01-948f-7b7771d961e2,['a295ec8a-6bc6-4eac-8896-f444cbe24d80'],aer_simulator,linear_alternating,4,3,22,"[15, 16, 16, 16, 16, 16, 16, 15]","[0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2711457853480364,0.2589419929063509,0.0493098359938563,0.0502473605284304,0.0539974586667268,0.0614822236328199,0.110958476202756,0.1828153905597184,0.3399368298419059,0.5235590404937583,0.8447716495377963,1.0089963478219297,1.0500525223929635,1000.0
4492b5fe-c745-456b-89d3-a94df72181e9,['2a611c4c-379f-43f7-be37-b6d80e65d080'],aer_simulator,linear_alternating,7,3,43,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2498896942550245,0.2620693364174528,0.0310355005355189,0.0310929894355423,0.0313229450356363,0.0380732114542663,0.0757405815586288,0.1434870154374829,0.276045430370652,0.7067645776849516,0.7717741989981489,0.9138096823617392,0.949318553202637,1000.0
5742df6f-0556-416b-a1a0-25f529e5ad75,['62c9d77efdb4a80a5d42b155'],ibmq_ehningen,linear_alternating,2,3,8,"[26, 26]","[3, 3]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3012119436872539,0.2545207742685896,0.0385632689143006,0.0441194926354461,0.066344387520028,0.0966583455935057,0.1763489478096796,0.2120907865817225,0.2993948192619718,0.6544033922078782,0.948254690642032,0.9527006867697306,0.9538121858016552,1000.0
712ed717-1242-4099-b204-abd72c9b68b1,['62c9d790800aad47104cebd0'],ibmq_ehningen,linear_alternating,3,3,15,"[43, 43, 43, 43]","[6, 6, 6, 6]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.530209861012046,0.8595125228381686,0.0134252944315218,0.0181666952775087,0.0371322986614563,0.0459927762677396,0.0863628138495973,0.1929719768433771,0.3212073855512666,1.808028971391021,2.531566736528688,2.9682115269025355,3.0773727244959987,1000.0
6ec67625-0b92-494f-a52e-145f1d7ef7c3,['62c9d7b01c93003c5109efba'],ibmq_ehningen,linear_alternating,4,3,22,"[43, 43, 43, 43, 43, 43, 43, 43]","[9, 9, 9, 9, 9, 9, 9, 9]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2711457853480364,0.2589419929063509,0.0493098359938563,0.0502473605284304,0.0539974586667268,0.0614822236328199,0.110958476202756,0.1828153905597184,0.3399368298419059,0.5235590404937583,0.8447716495377963,1.0089963478219297,1.0500525223929635,1000.0
a7ba4c0e-4fac-44dd-bedb-55f5a444bdef,['de9e9f8a-092e-4db9-a8f1-d3baf0c8d05f'],aer_simulator,linear_alternating,2,3,8,"[9, 11]","[0, 1]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3012119436872539,0.2545207742685896,0.0385632689143006,0.0441194926354461,0.066344387520028,0.0966583455935057,0.1763489478096796,0.2120907865817225,0.2993948192619718,0.6544033922078782,0.948254690642032,0.9527006867697306,0.9538121858016552,1000.0
e3a2f91a-c73f-42d3-a2f3-a60779523b71,['d67e6885-8bf3-41cd-a76a-26333347acf6'],aer_simulator,linear_alternating,3,3,15,"[13, 18]","[0, 1]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.530209861012046,0.8595125228381686,0.0134252944315218,0.0181666952775087,0.0371322986614563,0.0459927762677396,0.0863628138495973,0.1929719768433771,0.3212073855512666,1.808028971391021,2.531566736528688,2.9682115269025355,3.0773727244959987,1000.0
4e568a95-1c0e-4ce3-8d73-a6f03bfc5a1f,['539fbb62-de90-4112-b9b3-76c68a811d3c'],aer_simulator,linear_alternating,4,3,22,"[13, 19]","[0, 1]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2711457853480364,0.2589419929063509,0.0493098359938563,0.0502473605284304,0.0539974586667268,0.0614822236328199,0.110958476202756,0.1828153905597184,0.3399368298419059,0.5235590404937583,0.8447716495377963,1.0089963478219297,1.0500525223929635,1000.0
b45e8411-520b-453a-9ad1-eb14ae876daa,['174468e9-ba55-4dd0-9925-ae5d4457b9e2'],aer_simulator,linear_alternating,7,3,43,"[13, 22]","[0, 1]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2498896942550245,0.2620693364174528,0.0310355005355189,0.0310929894355423,0.0313229450356363,0.0380732114542663,0.0757405815586288,0.1434870154374829,0.276045430370652,0.7067645776849516,0.7717741989981489,0.9138096823617392,0.949318553202637,1000.0
c8bd29c9-8874-485d-a2cd-18dc0137b9e9,['cd733378-f1f7-4ed7-879c-0a35acdf195c'],aer_simulator,linear_alternating,10,3,64,"[13, 25]","[0, 1]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1896002286009842,0.1713230738460394,0.0124231823966746,0.0128056837650585,0.0143356892385939,0.0185918651706389,0.0938851781190845,0.1660441583885668,0.2224985118691193,0.3458181674599317,0.5408677308458366,0.6713596371977671,0.7039826137857501,1000.0
8bca5c1b-4360-43f4-bcb0-245af70ea961,['62c9d9be800aad0c744cebd2'],ibmq_ehningen,linear_alternating,2,3,8,"[25, 29]","[3, 4]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3012119436872539,0.2545207742685896,0.0385632689143006,0.0441194926354461,0.066344387520028,0.0966583455935057,0.1763489478096796,0.2120907865817225,0.2993948192619718,0.6544033922078782,0.948254690642032,0.9527006867697306,0.9538121858016552,1000.0
5eda104f-60ca-4aa8-9a86-8325eee930cd,['62c9d9c8800aad15504cebd3'],ibmq_ehningen,linear_alternating,3,3,15,"[42, 63]","[6, 20]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.530209861012046,0.8595125228381686,0.0134252944315218,0.0181666952775087,0.0371322986614563,0.0459927762677396,0.0863628138495973,0.1929719768433771,0.3212073855512666,1.808028971391021,2.531566736528688,2.9682115269025355,3.0773727244959987,1000.0
d1e92995-1df0-4c83-b465-316e5beb29a2,['62c9d9d31c93008c4009efbc'],ibmq_ehningen,linear_alternating,4,3,22,"[42, 108]","[9, 60]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2711457853480364,0.2589419929063509,0.0493098359938563,0.0502473605284304,0.0539974586667268,0.0614822236328199,0.110958476202756,0.1828153905597184,0.3399368298419059,0.5235590404937583,0.8447716495377963,1.0089963478219297,1.0500525223929635,1000.0
927f50d1-e698-499b-ba3f-32478f7a2638,['62c9d9ed1c9300ff9109efbe'],ibmq_ehningen,linear_alternating,7,3,43,"[46, 945]","[18, 673]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2498896942550245,0.2620693364174528,0.0310355005355189,0.0310929894355423,0.0313229450356363,0.0380732114542663,0.0757405815586288,0.1434870154374829,0.276045430370652,0.7067645776849516,0.7717741989981489,0.9138096823617392,0.949318553202637,1000.0
076413ea-be58-46d9-b14b-4da2d8b1a798,['62c9da9c1c930062f409efbf'],ibmq_ehningen,linear_alternating,10,3,64,"[46, 8097]","[27, 5777]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1896002286009842,0.1713230738460394,0.0124231823966746,0.0128056837650585,0.0143356892385939,0.0185918651706389,0.0938851781190845,0.1660441583885668,0.2224985118691193,0.3458181674599317,0.5408677308458366,0.6713596371977671,0.7039826137857501,1000.0
61300355-b57d-409e-8633-6a2160c64882,['fdbbe444-991f-4e98-91f0-a4d8820a95b6'],aer_simulator,linear_alternating,2,3,8,"[9, 11]","[0, 2]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3012119436872539,0.2545207742685896,0.0385632689143006,0.0441194926354461,0.066344387520028,0.0966583455935057,0.1763489478096796,0.2120907865817225,0.2993948192619718,0.6544033922078782,0.948254690642032,0.9527006867697306,0.9538121858016552,1000.0
7056a31c-4c12-46ff-bfb9-a73095432c06,['74894ffb-f636-4ce4-8757-44137258aaf1'],aer_simulator,linear_alternating,3,3,15,"[13, 17, 18]","[0, 2, 3]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.530209861012046,0.8595125228381686,0.0134252944315218,0.0181666952775087,0.0371322986614563,0.0459927762677396,0.0863628138495973,0.1929719768433771,0.3212073855512666,1.808028971391021,2.531566736528688,2.9682115269025355,3.0773727244959987,1000.0
9e216c0e-494a-48dc-bd2f-30822ca97fab,['8ef77e38-9ce9-4ab6-8885-6fef2255ce98'],aer_simulator,linear_alternating,4,3,22,"[13, 17, 18, 19]","[0, 2, 3, 4]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2711457853480364,0.2589419929063509,0.0493098359938563,0.0502473605284304,0.0539974586667268,0.0614822236328199,0.110958476202756,0.1828153905597184,0.3399368298419059,0.5235590404937583,0.8447716495377963,1.0089963478219297,1.0500525223929635,1000.0
4f0b4881-7d61-40ec-a3c0-f053b2d2a9a7,['2873ae88-7ad8-41e4-8eec-ef871d6ab76e'],aer_simulator,linear_alternating,7,3,43,"[13, 17, 18, 19, 20, 21, 22]","[0, 2, 3, 4, 5, 6, 7]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2498896942550245,0.2620693364174528,0.0310355005355189,0.0310929894355423,0.0313229450356363,0.0380732114542663,0.0757405815586288,0.1434870154374829,0.276045430370652,0.7067645776849516,0.7717741989981489,0.9138096823617392,0.949318553202637,1000.0
8df5c1c6-305c-4902-9b43-53e9adbe0e40,['7cdf2f07-5143-4859-bcc1-df71597a9e37'],aer_simulator,linear_alternating,10,3,64,"[13, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1896002286009842,0.1713230738460394,0.0124231823966746,0.0128056837650585,0.0143356892385939,0.0185918651706389,0.0938851781190845,0.1660441583885668,0.2224985118691193,0.3458181674599317,0.5408677308458366,0.6713596371977671,0.7039826137857501,1000.0
de98bfc2-ec62-40b8-b496-85336bb4d5ef,['62c9dde0800aad22204cebd5'],ibmq_ehningen,linear_alternating,2,3,8,"[25, 30]","[3, 5]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3012119436872539,0.2545207742685896,0.0385632689143006,0.0441194926354461,0.066344387520028,0.0966583455935057,0.1763489478096796,0.2120907865817225,0.2993948192619718,0.6544033922078782,0.948254690642032,0.9527006867697306,0.9538121858016552,1000.0
7ba1bd7b-f0c2-47cb-bf26-790ba4e2c873,['62c9dded6c2b503079c6032f'],ibmq_ehningen,linear_alternating,3,3,15,"[42, 45, 52]","[6, 8, 10]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.530209861012046,0.8595125228381686,0.0134252944315218,0.0181666952775087,0.0371322986614563,0.0459927762677396,0.0863628138495973,0.1929719768433771,0.3212073855512666,1.808028971391021,2.531566736528688,2.9682115269025355,3.0773727244959987,1000.0
14deed96-1e8e-411e-8e2b-e57da3c8baa3,['62c9ddfe6c2b502578c60330'],ibmq_ehningen,linear_alternating,4,3,22,"[42, 45, 52, 62]","[9, 11, 13, 15]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2711457853480364,0.2589419929063509,0.0493098359938563,0.0502473605284304,0.0539974586667268,0.0614822236328199,0.110958476202756,0.1828153905597184,0.3399368298419059,0.5235590404937583,0.8447716495377963,1.0089963478219297,1.0500525223929635,1000.0
7a498792-4760-4149-b78e-eb4b8814e917,['62c9de1d1c930084b109efc2'],ibmq_ehningen,linear_alternating,7,3,43,"[46, 47, 52, 56, 65, 73, 85]","[18, 20, 22, 26, 28, 30, 30]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2498896942550245,0.2620693364174528,0.0310355005355189,0.0310929894355423,0.0313229450356363,0.0380732114542663,0.0757405815586288,0.1434870154374829,0.276045430370652,0.7067645776849516,0.7717741989981489,0.9138096823617392,0.949318553202637,1000.0
47bed47e-abb3-42c9-aba6-1022b682c9c5,['62c9de531c9300867609efc3'],ibmq_ehningen,linear_alternating,10,3,64,"[46, 47, 50, 61, 80, 71, 82, 94, 108, 109]","[27, 29, 33, 36, 42, 39, 39, 41, 46, 52]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1896002286009842,0.1713230738460394,0.0124231823966746,0.0128056837650585,0.0143356892385939,0.0185918651706389,0.0938851781190845,0.1660441583885668,0.2224985118691193,0.3458181674599317,0.5408677308458366,0.6713596371977671,0.7039826137857501,1000.0
509dd650-acdf-49fd-99e7-7ae8172acf93,['68b7e3dd-149f-48b2-8de5-cbc24ee0ee80'],aer_simulator,linear_alternating,2,3,8,"[9, 11]","[0, 2]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3012119436872539,0.2545207742685896,0.0385632689143006,0.0441194926354461,0.066344387520028,0.0966583455935057,0.1763489478096796,0.2120907865817225,0.2993948192619718,0.6544033922078782,0.948254690642032,0.9527006867697306,0.9538121858016552,1000.0
db0e5944-4a31-4aac-b651-533eedeff9b6,['e16e1111-d27c-41f8-a2b1-2e2254379032'],aer_simulator,linear_alternating,3,3,15,"[13, 23]","[0, 4]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.530209861012046,0.8595125228381686,0.0134252944315218,0.0181666952775087,0.0371322986614563,0.0459927762677396,0.0863628138495973,0.1929719768433771,0.3212073855512666,1.808028971391021,2.531566736528688,2.9682115269025355,3.0773727244959987,1000.0
45fb9805-83fa-4ebd-a117-be2fa0c6d5c7,['7cb8281b-0473-4d7e-a4f4-67d933448ed2'],aer_simulator,linear_alternating,4,3,22,"[13, 59]","[0, 22]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2711457853480364,0.2589419929063509,0.0493098359938563,0.0502473605284304,0.0539974586667268,0.0614822236328199,0.110958476202756,0.1828153905597184,0.3399368298419059,0.5235590404937583,0.8447716495377963,1.0089963478219297,1.0500525223929635,1000.0
381fba4d-e84a-458f-b423-af0adc63d3b9,['1946a2cd-6e64-465b-99e3-1f3b94d08a1c'],aer_simulator,linear_alternating,7,3,43,"[13, 1358]","[0, 796]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2498896942550245,0.2620693364174528,0.0310355005355189,0.0310929894355423,0.0313229450356363,0.0380732114542663,0.0757405815586288,0.1434870154374829,0.276045430370652,0.7067645776849516,0.7717741989981489,0.9138096823617392,0.949318553202637,1000.0
d2baaa94-93fd-4469-9341-6c382bd96330,['cc8989ff-1faa-4179-a0bb-0e0a2a8c0a3b'],aer_simulator,linear_alternating,10,3,64,"[13, 14225]","[0, 8518]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1896002286009842,0.1713230738460394,0.0124231823966746,0.0128056837650585,0.0143356892385939,0.0185918651706389,0.0938851781190845,0.1660441583885668,0.2224985118691193,0.3458181674599317,0.5408677308458366,0.6713596371977671,0.7039826137857501,1000.0
1cd7407c-6c3b-48d0-b375-c4b679596533,['62c9de98800aad12994cebd6'],ibmq_ehningen,linear_alternating,2,3,8,"[25, 30]","[3, 5]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.3012119436872539,0.2545207742685896,0.0385632689143006,0.0441194926354461,0.066344387520028,0.0966583455935057,0.1763489478096796,0.2120907865817225,0.2993948192619718,0.6544033922078782,0.948254690642032,0.9527006867697306,0.9538121858016552,1000.0
79dfe4ee-4af2-47fc-b6bb-af684c2d9daa,['62c9dea2fdb4a8ad7b42b159'],ibmq_ehningen,linear_alternating,3,3,15,"[42, 53]","[6, 13]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.530209861012046,0.8595125228381686,0.0134252944315218,0.0181666952775087,0.0371322986614563,0.0459927762677396,0.0863628138495973,0.1929719768433771,0.3212073855512666,1.808028971391021,2.531566736528688,2.9682115269025355,3.0773727244959987,1000.0
7bbe684c-7d70-422e-a402-af30c50e12e2,['62c9deaf6c2b504ae0c60331'],ibmq_ehningen,linear_alternating,4,3,22,"[42, 126]","[9, 51]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2711457853480364,0.2589419929063509,0.0493098359938563,0.0502473605284304,0.0539974586667268,0.0614822236328199,0.110958476202756,0.1828153905597184,0.3399368298419059,0.5235590404937583,0.8447716495377963,1.0089963478219297,1.0500525223929635,1000.0
0c3df442-b789-496f-866b-001ab4490165,['62c9def4fdb4a8694a42b15a'],ibmq_ehningen,linear_alternating,7,3,43,"[46, 2138]","[18, 1302]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.2498896942550245,0.2620693364174528,0.0310355005355189,0.0310929894355423,0.0313229450356363,0.0380732114542663,0.0757405815586288,0.1434870154374829,0.276045430370652,0.7067645776849516,0.7717741989981489,0.9138096823617392,0.949318553202637,1000.0
a9eded8c-3f72-4d0c-94f6-2d870048639f,['62c9e35bfdb4a8846f42b15e'],ibmq_ehningen,linear_alternating,10,3,64,"[46, 20419]","[27, 14683]",constant,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.1896002286009842,0.1713230738460394,0.0124231823966746,0.0128056837650585,0.0143356892385939,0.0185918651706389,0.0938851781190845,0.1660441583885668,0.2224985118691193,0.3458181674599317,0.5408677308458366,0.6713596371977671,0.7039826137857501,1000.0
eecfab56-20e7-4551-aa32-0329efaf830a,['5c91d758-8418-4ffe-abef-cd8c89fe74e6'],aer_simulator,linear_alternating,5,0,5,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Paulis,18,['ry'],cz,rx,rzz,ryy,hadamards,True,False,False,True,False,0.16320915614475762,0.1447785053720259,0.009618706815165579,0.010062272564276636,0.011836535560720871,0.021622384829940073,0.04841615318649909,0.11435148686379262,0.26278737891247156,0.39842239272262364,0.41498174789807557,0.4384347243332896,0.4442979684420932,10
